#
# ID	PID	H	K	L	sum(int)	max(int)	pred tth          	pred eta          	 pred ome          	meas tth          	meas eta          	 meas ome          	meas X            	meas Y            	 meas ome
#
76    	115   	1  	-4 	8  	2.424120e+05	1.858000e+03	1.644577816445e-01	-1.044976769345e+00	4.176390773924e-01	1.644598516005e-01	-1.044969363503e+00	4.190096582207e-01	8.918531398951e+01	-1.474588694608e+02	4.190096582207e-01
77    	115   	3  	-4 	-8 	1.293100e+05	2.253000e+03	1.644624993389e-01	2.634721941258e-01	1.338490719491e-01	1.644598285707e-01	2.634343343427e-01	1.338490719491e-01	1.695182112882e+02	4.896937113227e+01	1.338490719491e-01
78    	115   	4  	-3 	-8 	1.892820e+05	3.539000e+03	1.644601465052e-01	5.301859606664e-01	4.424593040210e-01	1.644622983019e-01	5.301962085480e-01	4.424775611818e-01	1.515184314026e+02	9.170024304508e+01	4.424775611818e-01
79    	115   	-1 	-3 	8  	4.905990e+05	7.559000e+03	1.644591265677e-01	-1.283482239743e+00	-5.463563486357e-01	1.644616802197e-01	-1.283497308458e+00	-5.426096552160e-01	5.111358369246e+01	-1.639627196198e+02	-5.426096552160e-01
80    	155   	2  	-4 	9  	6.583000e+03	1.370000e+02	1.674444283552e-01	-9.168732613090e-01	8.004179245619e-01	1.674387971739e-01	-9.168766251044e-01	8.004179245619e-01	1.097040467039e+02	-1.375454370910e+02	8.004179245619e-01
81    	155   	2  	-4 	-9 	8.411700e+04	1.347000e+03	1.674521157193e-01	2.012684508223e-01	-1.000378781413e-01	1.674487588182e-01	2.013017316198e-01	-1.041544458219e-01	1.751937762132e+02	3.908729954273e+01	-1.041544458219e-01
82    	155   	-2 	-2 	-9 	8.403800e+04	1.889000e+03	1.674533639373e-01	1.504086836404e-02	-8.741783597834e-01	1.674347811972e-01	1.513223563468e-02	-8.741783597834e-01	1.788595485462e+02	6.277440482264e+00	-8.741783597834e-01
83    	155   	4  	-2 	-9 	2.033300e+05	2.480000e+03	1.674473758321e-01	7.501633573869e-01	5.331021328475e-01	1.674402749437e-01	7.501370682252e-01	5.331208024542e-01	1.309481542526e+02	1.245440178146e+02	5.331208024542e-01
84    	29    	2  	-5 	4  	8.603670e+05	9.468000e+03	1.693406190454e-01	-6.949090700298e-01	3.080906768621e-01	1.693411321765e-01	-6.948970797204e-01	3.082476184900e-01	1.395509945139e+02	-1.115302171985e+02	3.082476184900e-01
85    	29    	3  	-5 	-4 	3.797480e+05	5.861000e+03	1.693434833806e-01	-9.385008389261e-02	1.995766537007e-01	1.693483476626e-01	-9.386577355453e-02	1.996124452034e-01	1.801791225362e+02	-1.324326299546e+01	1.996124452034e-01
86    	29    	-3 	-2 	-4 	5.107500e+05	8.853000e+03	1.693462616858e-01	-3.767993543149e-01	-1.034788939952e+00	1.693508633376e-01	-3.768088897797e-01	-1.034704150951e+00	1.685310001892e+02	-6.252471525725e+01	-1.034704150951e+00
87    	29    	5  	-3 	-4 	5.611800e+04	1.136000e+03	1.693401050714e-01	3.928157913057e-01	8.210411454807e-01	1.693479492029e-01	3.927925158217e-01	8.210411454807e-01	1.671424970836e+02	7.232653168985e+01	8.210411454807e-01
88    	29    	-2 	-3 	4  	1.107905e+06	1.446200e+04	1.693432792801e-01	-9.669054533124e-01	-8.657403388761e-01	1.693461270361e-01	-9.669508218485e-01	-8.654485579736e-01	1.036864874992e+02	-1.444612012710e+02	-8.654485579736e-01
89    	491   	0  	-1 	-14	5.816540e+05	5.247000e+03	1.698297355994e-01	6.869071884234e-01	-6.899467277035e-01	1.698255111905e-01	6.869226709495e-01	-6.870301139900e-01	1.403338570841e+02	1.177315066142e+02	-6.870301139900e-01
90    	491   	1  	0  	-14	7.340610e+05	9.017000e+03	1.698271090228e-01	1.058731415478e+00	-5.870044868550e-01	1.698291759713e-01	1.058708900076e+00	-5.867816964953e-01	8.922975891832e+01	1.604333166885e+02	-5.867816964953e-01
91    	13    	4  	-5 	0  	1.814500e+04	4.140000e+02	1.709366858707e-01	-2.016745773108e-01	5.408171567709e-01	1.709417080809e-01	-2.016662920358e-01	5.408171567709e-01	1.790920527265e+02	-3.273809702071e+01	5.408171567709e-01
92    	13    	1  	-5 	0  	3.499150e+05	3.157000e+03	1.709407254887e-01	-5.549681356887e-01	-8.755929222871e-02	1.709468717870e-01	-5.549715520490e-01	-8.627132538119e-02	1.556567093233e+02	-9.203007898727e+01	-8.627132538119e-02
93    	13    	-1 	-4 	0  	4.454140e+05	4.948000e+03	1.709420666850e-01	-6.655333836269e-01	-5.406004248732e-01	1.709482445181e-01	-6.655582643047e-01	-5.406561843133e-01	1.442225968079e+02	-1.084816230190e+02	-5.406561843133e-01
94    	13    	5  	-4 	0  	1.942900e+04	3.950000e+02	1.709356033010e-01	3.574641776783e-02	8.417837602703e-01	1.709235387423e-01	3.572297043624e-02	8.417837602703e-01	1.825662350325e+02	1.007694108098e+01	8.417837602703e-01
95    	22    	1  	-5 	3  	1.438960e+05	1.417000e+03	1.745962049520e-01	-7.407958268368e-01	6.456426578307e-03	1.745937189526e-01	-7.407809631737e-01	6.456426578307e-03	1.383383340221e+02	-1.215760953390e+02	6.456426578307e-03
96    	22    	4  	-5 	-3 	2.789300e+04	7.290000e+02	1.745953223102e-01	-3.727306318456e-02	4.165955367642e-01	1.746030475197e-01	-3.725497884088e-02	4.165955367642e-01	1.865238419633e+02	-3.294280149300e+00	4.165955367642e-01
-999  	22    	5  	-4 	-3 	    nan     	    nan     	1.745937398177e-01	1.951243621716e-01	7.078108610891e-01	       nan        	       nan        	       nan        	       nan        	       nan        	       nan        
98    	22    	-1 	-4 	3  	1.629920e+05	1.955000e+03	1.745976106047e-01	-8.688070965503e-01	-5.168826124528e-01	1.746015642371e-01	-8.688223007602e-01	-5.167881673021e-01	1.213085520097e+02	-1.380590302670e+02	-5.167881673021e-01
-999  	23    	4  	-5 	3  	    nan     	    nan     	1.745926792050e-01	-3.629595727965e-01	6.673245669988e-01	       nan        	       nan        	       nan        	       nan        	       nan        	       nan        
100   	23    	1  	-5 	-3 	6.920100e+04	8.760000e+02	1.745997082249e-01	-3.651582342933e-01	-1.688426631052e-01	1.745947789900e-01	-3.651719311828e-01	-1.688426631052e-01	1.745370903583e+02	-6.259678820898e+01	-1.688426631052e-01
101   	23    	-1 	-4 	-3 	8.050800e+04	9.760000e+02	1.746009293344e-01	-4.620478148035e-01	-5.657391264099e-01	1.746050404524e-01	-4.620808283353e-01	-5.657391264099e-01	1.673832552112e+02	-7.905232102818e+01	-5.657391264099e-01
102   	23    	5  	-4 	3  	6.560800e+04	1.331000e+03	1.745921414716e-01	-1.242073428232e-01	9.683797129234e-01	1.745860003111e-01	-1.242085197772e-01	9.683797129234e-01	1.853092979264e+02	-1.935434330525e+01	9.683797129234e-01
103   	127   	0  	-4 	-8 	1.405570e+05	1.980000e+03	1.767310581647e-01	-7.354657290782e-02	-4.482883493617e-01	1.767317262446e-01	-7.351839801424e-02	-4.517322693944e-01	1.884488817673e+02	-1.016807683743e+01	-4.517322693944e-01
104   	211   	1  	-4 	-10	4.058710e+05	5.718000e+03	1.791755071870e-01	1.350855085362e-01	-3.136119946178e-01	1.791731619080e-01	1.350861538834e-01	-3.176386868055e-01	1.897724436490e+02	2.924091603104e+01	-3.176386868055e-01
105   	211   	3  	1  	-10	1.433239e+06	1.446600e+04	1.791684956488e-01	1.251570796617e+00	9.800083148034e-01	1.791661950875e-01	1.251509439240e+00	9.832484933480e-01	6.068807829739e+01	1.840405504351e+02	9.832484933480e-01
106   	211   	-1 	-3 	-10	3.714890e+05	4.762000e+03	1.791762031240e-01	4.824701651392e-02	-6.665604494124e-01	1.791695628997e-01	4.820732260504e-02	-6.703681752730e-01	1.913376660373e+02	1.278814342866e+01	-6.703681752730e-01
107   	211   	4  	-1 	-10	2.810000e+04	3.680000e+02	1.791686932678e-01	9.452027412029e-01	6.426561798282e-01	1.791728029695e-01	9.451459850529e-01	6.426561798282e-01	1.124115766553e+02	1.576956319214e+02	6.426561798282e-01
108   	338   	0  	-3 	12 	7.582000e+03	1.270000e+02	1.808293251618e-01	-1.345127007942e+00	7.012122372623e-01	1.808149898440e-01	-1.345190245462e+00	7.043290610650e-01	4.474302132888e+01	-1.840213598846e+02	7.043290610650e-01
