#
# ID	PID	H	K	L	sum(int)	max(int)	pred tth          	pred eta          	 pred ome          	meas tth          	meas eta          	 meas ome          	meas X            	meas Y            	 meas ome
#
92    	13    	1  	-5 	0  	3.497810e+05	3.570000e+03	1.709417123376e-01	-5.549684281339e-01	-8.761766053582e-02	1.709399223635e-01	-5.549533619613e-01	-8.610220283387e-02	1.557101460778e+02	-9.192728592325e+01	-8.610220283387e-02
93    	13    	-1 	-4 	0  	4.356260e+05	3.513000e+03	1.709421605914e-01	-6.655552170868e-01	-5.406799156243e-01	1.709447029568e-01	-6.655774428208e-01	-5.407084117524e-01	1.442239359998e+02	-1.083885754525e+02	-5.407084117524e-01
94    	13    	5  	-4 	0  	1.920000e+04	3.720000e+02	1.709443174366e-01	3.577679911766e-02	8.416895706894e-01	1.709469201206e-01	3.573407491201e-02	8.416895706894e-01	1.827079633347e+02	1.018596559234e+01	8.416895706894e-01
95    	22    	1  	-5 	3  	1.516150e+05	1.458000e+03	1.745977041319e-01	-7.407860275516e-01	6.416017350125e-03	1.745997205413e-01	-7.407821508939e-01	6.466956122279e-03	1.384084870962e+02	-1.214870566128e+02	6.466956122279e-03
96    	22    	4  	-5 	-3 	3.109400e+04	4.360000e+02	1.746004630411e-01	-3.725552343591e-02	4.165189000423e-01	1.745935648685e-01	-3.722748357952e-02	4.165189000423e-01	1.866155790905e+02	-3.183443198999e+00	4.165189000423e-01
-999  	22    	5  	-4 	-3 	    nan     	    nan     	1.746010912788e-01	1.951434539337e-01	7.077184936506e-01	       nan        	       nan        	       nan        	       nan        	       nan        	       nan        
98    	22    	-1 	-4 	3  	1.572500e+05	1.775000e+03	1.745978280936e-01	-8.688249321874e-01	-5.169417386778e-01	1.745957239313e-01	-8.688169098806e-01	-5.168760599124e-01	1.213119671621e+02	-1.379633651019e+02	-5.168760599124e-01
99    	23    	4  	-5 	3  	7.020000e+02	3.900000e+01	1.745999419749e-01	-3.629163171681e-01	6.672518022900e-01	1.746368801601e-01	-3.627916507929e-01	6.672518022900e-01	1.748995268986e+02	-6.210484528599e+01	6.672518022900e-01
100   	23    	1  	-5 	-3 	7.840000e+04	1.133000e+03	1.746000607215e-01	-3.651659084006e-01	-1.689162107572e-01	1.746039491251e-01	-3.651566856330e-01	-1.689162107572e-01	1.745989301703e+02	-6.249884965920e+01	-1.689162107572e-01
101   	23    	-1 	-4 	-3 	8.045600e+04	9.620000e+02	1.746008146695e-01	-4.620725310227e-01	-5.658331208780e-01	1.746010488549e-01	-4.621091833404e-01	-5.658331208780e-01	1.673831647054e+02	-7.895845189983e+01	-5.658331208780e-01
